keyphrase,cluster_id,document_id
loan documentation revision,6,688b5992639b066fbfc64168
loan documentation update,12,688b5992639b066fbfc6416a
branch transaction audit,14,688b59a36d9b719c5b24e527
branch transaction audit,14,688b59a36d9b719c5b24e528
branch transaction audit,14,688b58a36d9b719c5b24e516
loan system upgrade,9,688b5919639b066fbfc6415b
loan documentation revision,6,688b5919639b066fbfc6415d
loan documentation revision,6,688b5919639b066fbfc6415e
branch audit preparation,1,688b59256d9b719c5b24e51f
aml system upgrade,3,688b59256d9b719c5b24e523
branch audit preparation,1,688b59256d9b719c5b24e525
branch transaction audit,14,688b58a36d9b719c5b24e514
branch transaction audit,14,688b58a36d9b719c5b24e515
branch audit notification,13,688b58a36d9b719c5b24e51a
loan system upgrade,9,688b5919639b066fbfc6415a
fraudulent ach activity,28,688b59256d9b719c5b24e524
loan documentation revision,6,688b5992639b066fbfc64162
loan documentation revision,6,688b5992639b066fbfc64166
loan guideline revision,16,688b5992639b066fbfc64167
los system upgrade,-1,688b5992639b066fbfc6416b
branch audit preparation,1,688b59a36d9b719c5b24e529
branch transaction audit,14,688b59a36d9b719c5b24e52a
branch transaction audit,14,688b59a36d9b719c5b24e52b
branch audit preparation,1,688b59a36d9b719c5b24e530
loan documentation revision,6,688b5a0a639b066fbfc6416d
loan system upgrade,9,688b5a0a639b066fbfc64173
branch audit preparation,1,688b5a266d9b719c5b24e537
branch audit notification,13,688b5a266d9b719c5b24e539
loan documentation revision,6,688b5a86639b066fbfc64176
los system upgrade,20,688b5a86639b066fbfc6417a
branch audit preparation,1,688b59a36d9b719c5b24e52d
branch audit preparation,1,688b59a36d9b719c5b24e52e
loan documentation revision,6,688b5a0a639b066fbfc64172
los system upgrade,20,688b5a0a639b066fbfc64175
branch audit preparation,1,688b5a266d9b719c5b24e53a
loan documentation revision,6,688b5a86639b066fbfc6417b
loan documentation revision,6,688b5a0a639b066fbfc6416e
loan documentation revision,6,688b5a0a639b066fbfc64170
branch audit preparation,1,688b5a266d9b719c5b24e531
branch audit preparation,1,688b5a266d9b719c5b24e532
los system upgrade,20,688b5a86639b066fbfc64177
loan documentation revision,6,688b5a86639b066fbfc64178
loan documentation revision,6,688b5a86639b066fbfc6417c
branch audit preparation,1,688b5aaf6d9b719c5b24e53b
branch audit preparation,1,688b5aaf6d9b719c5b24e53d
branch transaction audit,14,688b5aaf6d9b719c5b24e53f
branch audit preparation,1,688b59a36d9b719c5b24e52c
branch transaction audit,14,688b59a36d9b719c5b24e52f
loan documentation update,12,688b5a0a639b066fbfc6416c
loan documentation revision,6,688b5a0a639b066fbfc6416f
loan documentation revision,6,688b5a0a639b066fbfc64171
los system upgrade,20,688b5a0a639b066fbfc64174
branch transaction audit,14,688b5a266d9b719c5b24e533
branch audit review,1,688b5a266d9b719c5b24e534
branch audit preparation,1,688b5a266d9b719c5b24e535
branch transaction audit,14,688b5a266d9b719c5b24e536
branch transaction audit,14,688b5a266d9b719c5b24e538
loan system upgrade,9,688b5a86639b066fbfc64179
loan documentation revision,6,688b5a86639b066fbfc6417d
loan documentation revision,6,688b5a86639b066fbfc6417e
loan procedure revision,11,688b5a86639b066fbfc6417f
branch audit preparation,1,688b5aaf6d9b719c5b24e53c
fraudulent ach transfer,27,688b5aaf6d9b719c5b24e53e
fraudulent ach transfer,27,688b5aaf6d9b719c5b24e540
branch audit preparation,1,688b5aaf6d9b719c5b24e541
loan guideline revision,16,688b5afe639b066fbfc64181
loan documentation revision,6,688b5afe639b066fbfc64182
loan documentation revision,6,688b5afe639b066fbfc64186
loan documentation revision,6,688b5afe639b066fbfc64189
los system upgrade,20,688b5b7b639b066fbfc6418d
loan documentation revision,6,688b5bf2639b066fbfc64196
loan documentation revision,6,688b5bf2639b066fbfc64197
loan documentation revision,6,688b5bf2639b066fbfc64198
loan documentation revision,6,688b5bf2639b066fbfc64199
los system upgrade,20,688b5c6f639b066fbfc641a0
lendsmart system upgrade,17,688b5c6f639b066fbfc641a1
loan documentation revision,6,688b5ce8639b066fbfc641a8
loan documentation revision,6,688b5afe639b066fbfc64184
loan documentation revision,6,688b5b7b639b066fbfc6418e
loan documentation update,12,688b5bf2639b066fbfc64194
loan documentation update,12,688b5bf2639b066fbfc6419a
loan documentation revision,6,688b5c6f639b066fbfc6419f
loan system upgrade,9,688b5c6f639b066fbfc641a2
loan guideline revision,16,688b5c6f639b066fbfc641a4
loan documentation revision,6,688b5ce8639b066fbfc641a9
branch transaction audit,14,688b5aaf6d9b719c5b24e542
loan documentation revision,6,688b5afe639b066fbfc64187
loan documentation revision,6,688b5afe639b066fbfc64188
loan documentation revision,6,688b5b7b639b066fbfc6418b
loan documentation revision,6,688b5b7b639b066fbfc6418c
loan documentation revision,6,688b5b7b639b066fbfc6418f
loan documentation revision,6,688b5b7b639b066fbfc64190
loan documentation revision,6,688b5b7b639b066fbfc64193
loan documentation revision,6,688b5bf2639b066fbfc6419b
loan system upgrade,9,688b5c6f639b066fbfc6419e
loan documentation revision,6,688b5ce8639b066fbfc641ab
los system upgrade,20,688b5afe639b066fbfc64180
loan system upgrade,9,688b5afe639b066fbfc64183
loan system upgrade,9,688b5afe639b066fbfc64185
los system upgrade,20,688b5b7b639b066fbfc6418a
loan documentation revision,6,688b5b7b639b066fbfc64192
lendsmart los upgrade,18,688b5bf2639b066fbfc64195
loan documentation revision,6,688b5bf2639b066fbfc6419c
lendsmart system upgrade,17,688b5bf2639b066fbfc6419d
loan documentation revision,6,688b5c6f639b066fbfc641a3
loan system upgrade,9,688b5c6f639b066fbfc641a5
los system upgrade,20,688b5c6f639b066fbfc641a6
loan documentation revision,6,688b5c6f639b066fbfc641a7
loan guideline revision,16,688b5ce8639b066fbfc641aa
los system upgrade,20,688b5ce8639b066fbfc641ad
loan documentation revision,6,688b5ce8639b066fbfc641b0
loan documentation revision,6,688b5d60639b066fbfc641b2
loan system upgrade,9,688b5d60639b066fbfc641b4
loan documentation revision,6,688b5d60639b066fbfc641b5
loan documentation revision,6,688b5d60639b066fbfc641b7
loan documentation revision,6,688b5d60639b066fbfc641b9
loan system upgrade,9,688b5e56639b066fbfc641cb
loan documentation revision,6,688b5ed0639b066fbfc641d4
loan documentation revision,6,688b5ed0639b066fbfc641d7
loan documentation revision,6,688b5ed0639b066fbfc641d8
loan documentation revision,6,688b5ce8639b066fbfc641ac
loan documentation revision,6,688b5ce8639b066fbfc641ae
loan documentation revision,6,688b5ce8639b066fbfc641b1
loan guideline revision,16,688b5d60639b066fbfc641b8
loan procedure update,11,688b5d60639b066fbfc641bb
loan documentation revision,6,688b5ddd639b066fbfc641c1
loan documentation revision,6,688b5ddd639b066fbfc641c2
los system upgrade,20,688b5ddd639b066fbfc641c4
loan documentation revision,6,688b5e56639b066fbfc641c6
loan documentation revision,6,688b5e56639b066fbfc641c9
los system upgrade,20,688b5e56639b066fbfc641ca
los system upgrade,20,688b5ed0639b066fbfc641d2
loan system upgrade,9,688b5ed0639b066fbfc641d3
loan documentation revision,6,688b5ed0639b066fbfc641d6
los training update,-1,688b5d60639b066fbfc641ba
los system upgrade,20,688b5ddd639b066fbfc641bc
los update training,5,688b5ddd639b066fbfc641bf
loan documentation revision,6,688b5ddd639b066fbfc641c0
los system upgrade,20,688b5e56639b066fbfc641c8
loan documentation revision,6,688b5e56639b066fbfc641cc
loan documentation update,12,688b5e56639b066fbfc641cf
loan documentation update,12,688b5ed0639b066fbfc641d1
loan system upgrade,9,688b5ce8639b066fbfc641af
loan documentation update,12,688b5d60639b066fbfc641b3
loan documentation update,12,688b5d60639b066fbfc641b6
loan documentation revision,6,688b5ddd639b066fbfc641be
loan system upgrade,9,688b5ddd639b066fbfc641c3
loan documentation revision,6,688b5ddd639b066fbfc641c5
loan documentation revision,6,688b5e56639b066fbfc641c7
loan documentation update,12,688b5e56639b066fbfc641cd
los version upgrade,5,688b5e56639b066fbfc641ce
loan documentation update,12,688b5ed0639b066fbfc641d0
los staff training,19,688b5ed0639b066fbfc641d5
los system upgrade,19,688b5f4f639b066fbfc641da
loan documentation revision,6,688b5f4f639b066fbfc641e1
loan documentation revision,6,688b5fcb639b066fbfc641e9
los version upgrade,5,688b6049639b066fbfc641ee
loan documentation revision,6,688b6049639b066fbfc641ef
los system upgrade,19,688b6049639b066fbfc641f2
loan documentation revision,6,688b6049639b066fbfc641f3
loan documentation revision,6,688b60c5639b066fbfc641fa
revise loan documentation,39,688b613c639b066fbfc64209
loan documentation update,12,688b5f4f639b066fbfc641de
loan documentation revision,6,688b5f4f639b066fbfc641e2
los system training,19,688b5f4f639b066fbfc641e3
los system upgrade,20,688b5fcb639b066fbfc641e7
loan documentation revision,6,688b5fcb639b066fbfc641e8
loan documentation revision,6,688b5fcb639b066fbfc641ea
loan documentation revision,6,688b5fcb639b066fbfc641ec
lendsmart los upgrade,18,688b6049639b066fbfc641f0
loan documentation revision,6,688b6049639b066fbfc641f4
loan documentation revision,6,688b6049639b066fbfc641f5
loan documentation revision,6,688b613c639b066fbfc64204
los system upgrade,20,688b613c639b066fbfc64205
loan documentation revision,6,688b613c639b066fbfc64208
los system upgrade,20,688b5f4f639b066fbfc641db
loan documentation revision,6,688b5f4f639b066fbfc641dc
loan documentation update,12,688b5f4f639b066fbfc641dd
loan documentation revision,6,688b5f4f639b066fbfc641e0
revise loan documentation,39,688b5fcb639b066fbfc641e4
loan documentation revision,6,688b5fcb639b066fbfc641e6
los system upgrade,20,688b5fcb639b066fbfc641eb
loan documentation revision,6,688b6049639b066fbfc641f6
loan documentation revision,6,688b60c5639b066fbfc641f8
loan documentation revision,6,688b60c5639b066fbfc641fc
revise loan documentation,39,688b60c5639b066fbfc641fd
loan documentation revision,6,688b60c5639b066fbfc641fe
loan system upgrade,9,688b613c639b066fbfc64207
loan documentation update,12,688b613c639b066fbfc6420a
loan documentation revision,6,688b613c639b066fbfc6420b
loan documentation revision,6,688b5f4f639b066fbfc641df
loan documentation revision,6,688b5fcb639b066fbfc641e5
loan documentation revision,6,688b6049639b066fbfc641f7
los system upgrade,20,688b60c5639b066fbfc641f9
lendsmart los upgrade,18,688b60c5639b066fbfc641fb
los system upgrade,20,688b60c5639b066fbfc64200
loan documentation revision,6,688b613c639b066fbfc64202
los system upgrade,20,688b613c639b066fbfc64203
los system upgrade,-1,688b613c639b066fbfc64206
loan documentation revision,6,688b61b3639b066fbfc6420f
los system upgrade,20,688b61b3639b066fbfc64212
loan documentation revision,6,688b61b3639b066fbfc64214
loan documentation revision,6,688b61b3639b066fbfc64215
los system training,19,688b6231639b066fbfc6421b
loan documentation revision,6,688b6231639b066fbfc6421d
loan guideline revision,16,688b62a8639b066fbfc64222
loan documentation revision,6,688b62a8639b066fbfc64226
loan documentation revision,6,688b6323639b066fbfc6422a
loan documentation revision,6,688b6323639b066fbfc6422b
loan documentation revision,6,688b6323639b066fbfc6422d
loan documentation revision,6,688b6323639b066fbfc64233
los system upgrade,20,688b639c639b066fbfc64237
lendsmart implementation,17,688b639c639b066fbfc64239
loan documentation update,12,688b61b3639b066fbfc6420d
loan documentation revision,6,688b61b3639b066fbfc6420e
loan documentation revision,6,688b61b3639b066fbfc64210
loan documentation revision,6,688b61b3639b066fbfc64211
loan system upgrade,9,688b61b3639b066fbfc64213
loan documentation revision,6,688b6231639b066fbfc64217
loan documentation revision,6,688b6231639b066fbfc64219
loan documentation revision,6,688b6231639b066fbfc6421f
loan documentation revision,6,688b62a8639b066fbfc64228
lendsmart los upgrade,18,688b6323639b066fbfc64231
lendsmart system upgrade,17,688b6323639b066fbfc64232
loan documentation revision,6,688b639c639b066fbfc64238
lendsmart implementation,17,688b6231639b066fbfc64216
lendsmart los implementation,18,688b6231639b066fbfc64218
loan system upgrade,9,688b6231639b066fbfc6421e
loan procedure revision,11,688b62a8639b066fbfc64223
loan documentation revision,6,688b62a8639b066fbfc64225
loan documentation revision,6,688b62a8639b066fbfc64227
los system upgrade,20,688b62a8639b066fbfc64229
los system upgrade,20,688b6323639b066fbfc6422e
loan documentation revision,6,688b6323639b066fbfc6422f
lendsmart system upgrade,17,688b6323639b066fbfc64230
loan documentation update,12,688b639c639b066fbfc64236
loan documentation revision,6,688b61b3639b066fbfc6420c
los system upgrade,20,688b6231639b066fbfc6421a
loan documentation revision,6,688b6231639b066fbfc6421c
loan documentation revision,6,688b62a8639b066fbfc64221
loan documentation revision,6,688b62a8639b066fbfc64224
loan documentation revision,6,688b6323639b066fbfc6422c
loan documentation update,12,688b639c639b066fbfc64234
loan documentation revision,6,688b639c639b066fbfc64235
loan documentation revision,6,688b6416639b066fbfc64240
loan documentation revision,6,688b6416639b066fbfc64242
los system upgrade,20,688b6416639b066fbfc64243
loan documentation update,12,688b6416639b066fbfc64246
lendsmart los upgrade,18,688b648f639b066fbfc64249
loan documentation revision,6,688b648f639b066fbfc6424a
loan documentation revision,6,688b648f639b066fbfc6424d
los system upgrade,-1,688b648f639b066fbfc64250
loan documentation revision,6,688b650b639b066fbfc64254
loan documentation update,12,688b650b639b066fbfc64257
loan system update,9,688b6584639b066fbfc64263
loan documentation revision,6,688b65fc639b066fbfc64268
lendsmart los upgrade,18,688b639c639b066fbfc6423d
loan documentation revision,6,688b6416639b066fbfc64244
los system upgrade,20,688b6416639b066fbfc64245
loan documentation revision,6,688b648f639b066fbfc6424b
loan documentation revision,6,688b648f639b066fbfc6424f
loan system upgrade,9,688b650b639b066fbfc64255
loan documentation revision,6,688b650b639b066fbfc64259
loan system upgrade,9,688b650b639b066fbfc6425a
loan documentation revision,6,688b6584639b066fbfc6425c
los system upgrade,20,688b6584639b066fbfc6425e
loan documentation revision,6,688b6584639b066fbfc64262
loan documentation revision,6,688b639c639b066fbfc6423a
loan documentation revision,6,688b639c639b066fbfc6423b
los system training,19,688b6416639b066fbfc6423f
loan procedure revision,11,688b6416639b066fbfc64241
loan documentation revision,6,688b648f639b066fbfc6424e
loan documentation revision,6,688b648f639b066fbfc64251
loan documentation revision,6,688b650b639b066fbfc64258
loan documentation revision,6,688b650b639b066fbfc6425b
loan documentation revision,6,688b6584639b066fbfc6425d
loan documentation update,12,688b6584639b066fbfc64264
lendsmart los training,18,688b6584639b066fbfc64265
loan documentation revision,6,688b639c639b066fbfc6423c
loan documentation revision,6,688b6416639b066fbfc6423e
loan documentation revision,6,688b6416639b066fbfc64247
loan documentation update,12,688b648f639b066fbfc64248
loan documentation revision,6,688b648f639b066fbfc6424c
loan documentation update,12,688b650b639b066fbfc64252
los system training,19,688b6584639b066fbfc6425f
loan documentation update,12,688b6584639b066fbfc64260
loan guideline revision,16,688b6584639b066fbfc64261
loan documentation revision,6,688b65fc639b066fbfc64266
los system upgrade,-1,688b65fc639b066fbfc64267
loan documentation revision,6,688b65fc639b066fbfc6426f
loan documentation revision,6,688b6674639b066fbfc64271
los system upgrade,20,688b6674639b066fbfc64273
loan documentation revision,6,688b66f2639b066fbfc6427c
loan documentation revision,6,688b66f2639b066fbfc64280
loan documentation revision,6,688b66f2639b066fbfc64282
loan documentation update,12,688b676d639b066fbfc64285
loan documentation revision,6,688b676d639b066fbfc64286
loan documentation revision,6,688b67e5639b066fbfc64295
loan documentation revision,6,688b65fc639b066fbfc6426b
loan documentation revision,6,688b6674639b066fbfc64276
loan documentation revision,6,688b6674639b066fbfc64277
loan documentation revision,6,688b6674639b066fbfc64278
los system upgrade,20,688b66f2639b066fbfc6427d
loan documentation revision,6,688b66f2639b066fbfc6427f
los system training,19,688b66f2639b066fbfc64281
los system upgrade,20,688b66f2639b066fbfc64283
los system upgrade,20,688b676d639b066fbfc64289
los system upgrade,20,688b676d639b066fbfc6428c
loan documentation revision,6,688b67e5639b066fbfc64293
loan system upgrade,9,688b67e5639b066fbfc64294
los system training,19,688b67e5639b066fbfc64297
loan documentation revision,6,688b65fc639b066fbfc64269
loan documentation revision,6,688b65fc639b066fbfc6426a
loan documentation revision,6,688b65fc639b066fbfc6426e
loan documentation revision,6,688b6674639b066fbfc64270
loan documentation update,12,688b6674639b066fbfc64274
loan documentation revision,6,688b6674639b066fbfc64275
loan documentation revision,6,688b676d639b066fbfc64284
los system upgrade,20,688b676d639b066fbfc64287
loan documentation update,12,688b676d639b066fbfc64288
loan documentation revision,6,688b676d639b066fbfc6428a
loan system upgrade,9,688b676d639b066fbfc6428d
los system upgrade,-1,688b67e5639b066fbfc64291
loan procedure revision,11,688b67e5639b066fbfc64292
loan documentation revision,6,688b67e5639b066fbfc64296
los system upgrade,20,688b65fc639b066fbfc6426c
loan documentation update,12,688b65fc639b066fbfc6426d
loan documentation revision,6,688b6674639b066fbfc64272
loan documentation revision,6,688b6674639b066fbfc64279
los system upgrade,20,688b66f2639b066fbfc6427a
los version upgrade,5,688b676d639b066fbfc6428b
loan documentation revision,6,688b67e5639b066fbfc6428e
loan documentation revision,6,688b67e5639b066fbfc6428f
loan documentation revision,6,688b67e5639b066fbfc64290
los system upgrade,20,688b6862639b066fbfc6429b
loan documentation revision,6,688b6862639b066fbfc642a1
loan system upgrade,9,688b68dc639b066fbfc642a5
loan documentation update,12,688b68dc639b066fbfc642a7
loan documentation revision,6,688b6953639b066fbfc642ae
loan documentation revision,6,688b6953639b066fbfc642b0
loan documentation revision,6,688b6953639b066fbfc642b1
loan documentation revision,6,688b69cd639b066fbfc642b6
loan documentation revision,6,688b69cd639b066fbfc642b7
loan system upgrade,9,688b6862639b066fbfc64299
los system upgrade,20,688b6862639b066fbfc6429a
loan documentation revision,6,688b6862639b066fbfc6429c
los system upgrade,20,688b6862639b066fbfc6429f
loan documentation revision,6,688b68dc639b066fbfc642a6
los system upgrade,20,688b68dc639b066fbfc642aa
loan documentation revision,6,688b68dc639b066fbfc642ab
loan documentation revision,6,688b6953639b066fbfc642b4
lendsmart los training,18,688b6862639b066fbfc6429d
los system upgrade,20,688b6862639b066fbfc6429e
loan documentation revision,6,688b6862639b066fbfc642a0
lendsmart system upgrade,17,688b68dc639b066fbfc642a4
loan documentation revision,6,688b68dc639b066fbfc642a8
loan documentation update,12,688b6953639b066fbfc642af
loan documentation update,12,688b6953639b066fbfc642b3
loan documentation update,12,688b69cd639b066fbfc642b9
lendsmart system upgrade,17,688b69cd639b066fbfc642ba
loan documentation revision,6,688b6862639b066fbfc64298
loan documentation revision,6,688b68dc639b066fbfc642a2
loan documentation revision,6,688b68dc639b066fbfc642a3
los implementation training,19,688b68dc639b066fbfc642a9
los system upgrade,20,688b6953639b066fbfc642ac
loan documentation revision,6,688b6953639b066fbfc642ad
los system upgrade,-1,688b6953639b066fbfc642b5
los system upgrade,-1,688b69cd639b066fbfc642b8
loan documentation revision,6,688b69cd639b066fbfc642bf
loan guideline revision,16,688b69cd639b066fbfc642bc
loan documentation revision,6,688b69cd639b066fbfc642bd
loan documentation revision,6,688b69cd639b066fbfc642be
